"CNTSTUID","ST097Q01TA","ST218Q03HA","ST218Q02HA","ST218Q06HA","ST218Q04HA","ST206Q04HA","ST206Q02HA","ST153Q03HA","ST176Q06IA","ST206Q01HA","ST176Q06IA_scaled","ST153Q03HA_scaled","Communication_Score","Collaboration_Score"
24606196,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24606441,4,NA,NA,NA,NA,2,2,2,5,2,4,1,4,2.2
24606555,4,NA,NA,NA,NA,2,2,1,1,2,1,4,4,2.2
24606767,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24607265,2,NA,NA,NA,NA,1,1,NA,2,2,1.75,NA,2,1.4375
24600363,4,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,4,2.875
24600483,4,NA,NA,NA,NA,3,3,1,2,3,1.75,4,4,2.95
24600709,2,NA,NA,NA,NA,3,3,2,5,3,4,1,2,2.8
24600993,3,NA,NA,NA,NA,3,3,2,4,3,3.25,1,3,2.65
24601055,3,NA,NA,NA,NA,3,3,2,3,3,2.5,1,3,2.5
24601403,3,NA,NA,NA,NA,2,3,2,2,3,1.75,1,3,2.15
24601507,4,NA,NA,NA,NA,2,2,1,2,2,1.75,4,4,2.35
24601941,4,NA,NA,NA,NA,4,4,1,4,4,3.25,4,4,3.85
24602095,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24602395,3,NA,NA,NA,NA,3,2,1,2,3,1.75,4,3,2.75
24602453,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24602666,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24602942,2,NA,NA,NA,NA,2,3,2,2,3,1.75,1,2,2.15
24603130,3,NA,NA,NA,NA,3,3,1,5,2,4,4,3,3.2
24603366,3,NA,NA,NA,NA,3,3,2,4,3,3.25,1,3,2.65
24603565,2,NA,NA,NA,NA,3,3,2,2,3,1.75,1,2,2.35
24603684,4,NA,NA,NA,NA,3,2,2,1,2,1,1,4,1.8
24604186,2,NA,NA,NA,NA,3,3,2,2,3,1.75,1,2,2.35
24604385,4,NA,NA,NA,NA,3,2,1,3,2,2.5,4,4,2.7
24605174,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24605322,2,NA,NA,NA,NA,2,2,1,4,2,3.25,4,2,2.65
24605931,4,NA,NA,NA,NA,1,2,2,2,2,1.75,1,4,1.55
24605986,4,NA,NA,NA,NA,3,3,1,2,2,1.75,4,4,2.75
24605999,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24606197,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24606618,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24607189,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24607721,3,NA,NA,NA,NA,3,3,1,4,3,3.25,4,3,3.25
24600250,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24600414,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24600530,4,NA,NA,NA,NA,4,4,1,5,4,4,4,4,4
24600552,1,NA,NA,NA,NA,4,4,1,4,3,3.25,4,1,3.65
24600749,3,NA,NA,NA,NA,4,2,1,2,3,1.75,4,3,2.95
24600973,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24601118,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24601345,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24601718,2,NA,NA,NA,NA,2,NA,1,3,3,2.5,4,2,2.875
24602205,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24602744,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24602768,2,NA,NA,NA,NA,2,3,1,4,2,3.25,4,2,2.85
24602801,4,NA,NA,NA,NA,4,3,2,2,3,1.75,1,4,2.55
24602900,3,NA,NA,NA,NA,3,2,1,2,3,1.75,4,3,2.75
24603234,4,NA,NA,NA,NA,3,3,1,3,3,2.5,4,4,3.1
24603548,2,NA,NA,NA,NA,2,2,1,3,2,2.5,4,2,2.5
24603736,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24603837,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24604035,2,NA,NA,NA,NA,4,3,1,2,3,1.75,4,2,3.15
24604100,3,NA,NA,NA,NA,3,3,1,4,3,3.25,4,3,3.25
24604617,3,NA,NA,NA,NA,3,3,2,5,1,4,1,3,2.4
24604943,3,NA,NA,NA,NA,1,2,1,2,2,1.75,4,3,2.15
24605514,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24605605,4,NA,NA,NA,NA,3,3,1,2,3,1.75,4,4,2.95
24605791,1,NA,NA,NA,NA,1,2,2,2,2,1.75,1,1,1.55
24605925,4,NA,NA,NA,NA,4,3,2,2,4,1.75,1,4,2.75
24606236,3,NA,NA,NA,NA,3,2,1,2,2,1.75,4,3,2.55
24606312,2,NA,NA,NA,NA,2,3,2,2,3,1.75,1,2,2.15
24606815,3,NA,NA,NA,NA,2,3,1,2,2,1.75,4,3,2.55
24607649,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24600208,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24600484,2,NA,NA,NA,NA,2,NA,1,1,NA,1,4,2,2.33333333333333
24600634,1,NA,NA,NA,NA,2,2,2,3,2,2.5,1,1,1.9
24600672,2,NA,NA,NA,NA,4,4,1,4,4,3.25,4,2,3.85
24600770,2,NA,NA,NA,NA,2,3,2,2,2,1.75,1,2,1.95
24601383,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24601967,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24602420,4,NA,NA,NA,NA,3,2,2,2,2,1.75,1,4,1.95
24602549,2,NA,NA,NA,NA,NA,NA,NA,2,NA,1.75,NA,2,1.75
24605115,2,NA,NA,NA,NA,2,2,2,1,2,1,1,2,1.6
24605292,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24605364,2,NA,NA,NA,NA,2,2,1,2,3,1.75,4,2,2.55
24605447,2,NA,NA,NA,NA,2,2,NA,2,2,1.75,NA,2,1.9375
24605860,2,NA,NA,NA,NA,2,3,2,3,2,2.5,1,2,2.1
24607451,2,NA,NA,NA,NA,2,4,2,2,3,1.75,1,2,2.35
24607943,1,NA,NA,NA,NA,1,2,2,3,1,2.5,1,1,1.5
24600460,3,NA,NA,NA,NA,2,3,1,2,3,1.75,4,3,2.75
24600463,3,NA,NA,NA,NA,2,2,1,2,3,1.75,4,3,2.55
24601213,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24601373,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24601906,2,NA,NA,NA,NA,1,1,1,2,1,1.75,4,2,1.75
24602291,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24602451,3,NA,NA,NA,NA,2,2,NA,2,2,1.75,NA,3,1.9375
24602774,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24602889,2,NA,NA,NA,NA,3,3,1,5,3,4,4,2,3.4
24603061,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24603133,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24603188,4,NA,NA,NA,NA,3,3,1,3,3,2.5,4,4,3.1
24603817,2,NA,NA,NA,NA,2,2,1,2,2,1.75,4,2,2.35
24604051,3,NA,NA,NA,NA,1,1,2,1,1,1,1,3,1
24605191,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24605199,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24605350,1,NA,NA,NA,NA,2,4,2,3,4,2.5,1,1,2.7
24605561,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24605690,2,NA,NA,NA,NA,2,3,1,2,2,1.75,4,2,2.55
24605876,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24605902,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24606048,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24606131,2,NA,NA,NA,NA,3,3,2,2,2,1.75,1,2,2.15
24606751,2,NA,NA,NA,NA,2,2,2,1,2,1,1,2,1.6
24607073,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24607426,4,NA,NA,NA,NA,2,3,2,3,2,2.5,1,4,2.1
24607656,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24607705,3,NA,NA,NA,NA,2,2,2,3,2,2.5,1,3,1.9
24608019,3,NA,NA,NA,NA,3,3,2,1,3,1,1,3,2.2
24608178,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24608227,2,NA,NA,NA,NA,NA,2,2,2,2,1.75,1,2,1.6875
24600365,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24601258,2,NA,NA,NA,NA,2,4,1,2,4,1.75,4,2,3.15
24601411,3,NA,NA,NA,NA,2,3,2,2,3,1.75,1,3,2.15
24601447,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24601898,3,NA,NA,NA,NA,3,3,1,4,3,3.25,4,3,3.25
24603159,2,NA,NA,NA,NA,3,4,2,2,4,1.75,1,2,2.75
24603310,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24603727,3,NA,NA,NA,NA,2,2,2,3,2,2.5,1,3,1.9
24603845,2,NA,NA,NA,NA,3,3,1,3,2,2.5,4,2,2.9
24604450,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24604549,3,NA,NA,NA,NA,3,3,2,5,3,4,1,3,2.8
24605360,3,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,3,4
24605373,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24605787,2,NA,NA,NA,NA,3,3,1,4,3,3.25,4,2,3.25
24605861,3,NA,NA,NA,NA,3,3,1,2,2,1.75,4,3,2.75
24606376,3,NA,NA,NA,NA,3,3,1,5,3,4,4,3,3.4
24607374,3,NA,NA,NA,NA,2,3,2,1,2,1,1,3,1.8
24607391,4,NA,NA,NA,NA,3,3,1,2,3,1.75,4,4,2.95
24608203,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3,1
24600007,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24600540,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24601351,2,NA,NA,NA,NA,2,3,2,2,2,1.75,1,2,1.95
24601414,3,NA,NA,NA,NA,2,2,1,3,2,2.5,4,3,2.5
24601520,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24602701,1,NA,NA,NA,NA,3,3,1,3,3,2.5,4,1,3.1
24603076,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24603504,3,NA,NA,NA,NA,1,1,NA,5,1,4,NA,3,1.75
24603660,3,NA,NA,NA,NA,2,2,1,NA,2,NA,4,3,2.5
24603772,3,NA,NA,NA,NA,3,2,2,3,3,2.5,1,3,2.3
24604134,3,NA,NA,NA,NA,2,2,1,4,2,3.25,4,3,2.65
24604148,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24604496,1,NA,NA,NA,NA,2,2,1,4,2,3.25,4,1,2.65
24605028,4,NA,NA,NA,NA,3,2,1,2,2,1.75,4,4,2.55
24605475,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24605799,2,NA,NA,NA,NA,NA,NA,1,4,NA,3.25,4,2,3.625
24605800,3,NA,NA,NA,NA,3,3,1,4,2,3.25,4,3,3.05
24606098,4,NA,NA,NA,NA,3,3,1,3,3,2.5,4,4,3.1
24606262,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24606561,2,NA,NA,NA,NA,2,2,1,2,2,1.75,4,2,2.35
24607039,3,NA,NA,NA,NA,4,3,1,2,2,1.75,4,3,2.95
24607167,2,NA,NA,NA,NA,2,2,1,1,3,1,4,2,2.4
24607697,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24607743,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
24607834,3,NA,NA,NA,NA,2,3,2,2,3,1.75,1,3,2.15
24607864,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
24607918,3,NA,NA,NA,NA,3,4,2,2,3,1.75,1,3,2.55
24608041,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24600008,3,NA,NA,NA,NA,1,1,1,2,1,1.75,4,3,1.75
24600241,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24600429,2,NA,NA,NA,NA,4,4,1,2,4,1.75,4,2,3.55
24600648,2,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,2,4
24600999,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
24601202,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24601939,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24602092,3,NA,NA,NA,NA,2,3,1,2,2,1.75,4,3,2.55
24602329,2,NA,NA,NA,NA,2,3,1,2,2,1.75,4,2,2.55
24602383,3,NA,NA,NA,NA,3,2,1,2,2,1.75,4,3,2.55
24602622,3,NA,NA,NA,NA,4,3,2,5,3,4,1,3,3
24602708,3,NA,NA,NA,NA,1,2,2,2,1,1.75,1,3,1.35
24602734,3,NA,NA,NA,NA,2,2,2,3,2,2.5,1,3,1.9
24602954,2,NA,NA,NA,NA,2,3,2,3,2,2.5,1,2,2.1
24602994,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24603154,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24603238,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24603286,2,NA,NA,NA,NA,2,3,1,2,3,1.75,4,2,2.75
24603583,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24604007,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24604670,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24604841,3,NA,NA,NA,NA,3,4,1,2,3,1.75,4,3,3.15
24605566,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24605793,1,NA,NA,NA,NA,3,2,2,2,2,1.75,1,1,1.95
24605996,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24606057,3,NA,NA,NA,NA,2,3,1,4,3,3.25,4,3,3.05
24606538,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24606788,4,NA,NA,NA,NA,4,4,1,2,4,1.75,4,4,3.55
24607952,3,NA,NA,NA,NA,4,4,2,2,4,1.75,1,3,2.95
24608174,3,NA,NA,NA,NA,2,3,2,2,3,1.75,1,3,2.15
24600744,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24600747,3,NA,NA,NA,NA,NA,NA,1,3,NA,2.5,4,3,3.25
24600887,1,NA,NA,NA,NA,1,4,2,2,4,1.75,1,1,2.35
24601151,3,NA,NA,NA,NA,2,2,2,5,2,4,1,3,2.2
24601157,2,NA,NA,NA,NA,2,2,NA,2,2,1.75,NA,2,1.9375
24601217,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
24601738,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24601761,3,NA,NA,NA,NA,3,3,2,2,2,1.75,1,3,2.15
24601960,3,NA,NA,NA,NA,4,3,1,2,3,1.75,4,3,3.15
24602450,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24602948,2,NA,NA,NA,NA,2,3,2,2,3,1.75,1,2,2.15
24603074,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24603105,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24603151,3,NA,NA,NA,NA,NA,NA,1,4,NA,3.25,4,3,3.625
24603197,2,NA,NA,NA,NA,2,3,2,3,2,2.5,1,2,2.1
24603258,1,NA,NA,NA,NA,3,3,1,2,2,1.75,4,1,2.75
24603420,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24603546,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24604440,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
24604843,3,NA,NA,NA,NA,3,3,1,5,3,4,4,3,3.4
24605245,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24605352,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24605617,3,NA,NA,NA,NA,1,3,2,2,2,1.75,1,3,1.75
24605735,3,NA,NA,NA,NA,2,1,1,2,2,1.75,4,3,2.15
24605784,3,NA,NA,NA,NA,2,3,2,2,2,1.75,1,3,1.95
24606624,3,NA,NA,NA,NA,3,3,2,2,2,1.75,1,3,2.15
24606936,3,NA,NA,NA,NA,2,3,1,3,3,2.5,4,3,2.9
24606957,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24607026,3,NA,NA,NA,NA,3,3,2,4,3,3.25,1,3,2.65
24608236,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24600187,2,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,2,2.875
24600907,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24601647,2,NA,NA,NA,NA,1,1,NA,5,1,4,NA,2,1.75
24602330,3,NA,NA,NA,NA,3,3,2,3,3,2.5,1,3,2.5
24602595,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24603014,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24603215,3,NA,NA,NA,NA,2,2,1,5,2,4,4,3,2.8
24603521,3,NA,NA,NA,NA,3,3,1,4,3,3.25,4,3,3.25
24603878,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24604168,4,NA,NA,NA,NA,2,2,1,2,2,1.75,4,4,2.35
24604585,4,NA,NA,NA,NA,2,2,1,3,2,2.5,4,4,2.5
24604933,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24605085,3,NA,NA,NA,NA,3,3,1,4,2,3.25,4,3,3.05
24605383,2,NA,NA,NA,NA,2,3,1,2,2,1.75,4,2,2.55
24605500,3,NA,NA,NA,NA,4,4,1,3,4,2.5,4,3,3.7
24605559,3,NA,NA,NA,NA,3,2,1,2,2,1.75,4,3,2.55
24605642,3,NA,NA,NA,NA,3,3,2,4,3,3.25,1,3,2.65
24605680,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24605928,3,NA,NA,NA,NA,3,2,2,3,2,2.5,1,3,2.1
24606364,1,NA,NA,NA,NA,2,2,1,2,2,1.75,4,1,2.35
24606589,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24606744,4,NA,NA,NA,NA,4,4,1,4,4,3.25,4,4,3.85
24606879,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24607482,2,NA,NA,NA,NA,NA,NA,1,3,NA,2.5,4,2,3.25
24607570,2,NA,NA,NA,NA,1,1,2,1,1,1,1,2,1
24607571,2,NA,NA,NA,NA,3,2,2,2,2,1.75,1,2,1.95
24607658,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24607744,2,NA,NA,NA,NA,2,3,1,1,2,1,4,2,2.4
24608080,1,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,1,2.875
24608155,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24608213,3,NA,NA,NA,NA,NA,1,1,1,NA,1,4,3,2
24600022,3,NA,NA,NA,NA,1,3,1,2,3,1.75,4,3,2.55
24600080,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24600706,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24600771,2,NA,NA,NA,NA,2,2,2,3,2,2.5,1,2,1.9
24600879,4,NA,NA,NA,NA,3,4,2,2,3,1.75,1,4,2.55
24601359,3,NA,NA,NA,NA,4,4,2,2,3,1.75,1,3,2.75
24601542,3,NA,NA,NA,NA,3,NA,2,3,3,2.5,1,3,2.375
24601839,2,NA,NA,NA,NA,3,3,2,2,3,1.75,1,2,2.35
24601934,2,NA,NA,NA,NA,3,3,2,1,3,1,1,2,2.2
24602249,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24603028,2,NA,NA,NA,NA,2,2,2,2,2,1.75,1,2,1.75
24603818,1,NA,NA,NA,NA,3,3,1,2,3,1.75,4,1,2.95
24605053,4,NA,NA,NA,NA,4,4,1,2,4,1.75,4,4,3.55
24605073,3,NA,NA,NA,NA,2,2,2,2,2,1.75,1,3,1.75
24605235,3,NA,NA,NA,NA,3,2,2,2,2,1.75,1,3,1.95
24605952,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24606457,3,NA,NA,NA,NA,3,3,1,1,2,1,4,3,2.6
24606498,3,NA,NA,NA,NA,2,2,1,4,2,3.25,4,3,2.65
24606530,3,NA,NA,NA,NA,2,2,1,3,2,2.5,4,3,2.5
24606883,2,NA,NA,NA,NA,3,3,2,5,3,4,1,2,2.8
24607665,2,NA,NA,NA,NA,3,3,2,2,3,1.75,1,2,2.35
24607985,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24600408,3,NA,NA,NA,NA,3,2,2,5,2,4,1,3,2.4
24600521,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24600885,3,NA,NA,NA,NA,3,2,1,5,3,4,4,3,3.2
24600901,4,NA,NA,NA,NA,4,4,2,2,4,1.75,1,4,2.95
24601018,4,NA,NA,NA,NA,2,2,1,2,2,1.75,4,4,2.35
24601317,2,NA,NA,NA,NA,3,3,2,2,3,1.75,1,2,2.35
24601626,3,NA,NA,NA,NA,1,4,2,2,4,1.75,1,3,2.35
24601636,3,NA,NA,NA,NA,3,4,2,2,3,1.75,1,3,2.55
24602198,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24602591,4,NA,NA,NA,NA,2,2,2,2,1,1.75,1,4,1.55
24602818,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24603264,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24603340,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24603561,3,NA,NA,NA,NA,3,3,NA,2,3,1.75,NA,3,2.6875
24603612,4,NA,NA,NA,NA,4,4,1,5,3,4,4,4,3.8
24603711,2,NA,NA,NA,NA,3,3,2,5,3,4,1,2,2.8
24603730,4,NA,NA,NA,NA,2,2,2,3,3,2.5,1,4,2.1
24603783,1,NA,NA,NA,NA,2,2,2,2,2,1.75,1,1,1.75
24603874,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
24605319,1,NA,NA,NA,NA,3,3,2,2,3,1.75,1,1,2.35
24605583,4,NA,NA,NA,NA,2,2,2,3,3,2.5,1,4,2.1
24605628,4,NA,NA,NA,NA,4,3,1,2,3,1.75,4,4,3.15
24605879,3,NA,NA,NA,NA,3,4,2,2,4,1.75,1,3,2.75
24606090,3,NA,NA,NA,NA,3,3,2,2,2,1.75,1,3,2.15
24606176,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
24606243,4,NA,NA,NA,NA,3,3,2,1,2,1,1,4,2
24606537,2,NA,NA,NA,NA,2,2,1,4,2,3.25,4,2,2.65
24606646,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24607857,3,NA,NA,NA,NA,2,3,2,2,2,1.75,1,3,1.95
24608183,3,NA,NA,NA,NA,3,3,2,3,2,2.5,1,3,2.3
24600543,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24600644,2,NA,NA,NA,NA,2,3,2,2,3,1.75,1,2,2.15
24600807,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24602409,3,NA,NA,NA,NA,4,4,1,5,3,4,4,3,3.8
24602565,3,NA,NA,NA,NA,NA,2,1,2,2,1.75,4,3,2.4375
24603032,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24603759,2,NA,NA,NA,NA,3,3,1,3,3,2.5,4,2,3.1
24603776,3,NA,NA,NA,NA,2,3,1,2,3,1.75,4,3,2.75
24603971,2,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,2,2.875
24604072,1,NA,NA,NA,NA,2,2,2,1,2,1,1,1,1.6
24604073,4,NA,NA,NA,NA,2,2,1,3,2,2.5,4,4,2.5
24604504,3,NA,NA,NA,NA,2,2,1,5,2,4,4,3,2.8
24604551,4,NA,NA,NA,NA,3,3,1,2,3,1.75,4,4,2.95
24604569,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24604870,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24605452,3,NA,NA,NA,NA,2,2,1,2,2,1.75,4,3,2.35
24605525,4,NA,NA,NA,NA,4,3,2,2,3,1.75,1,4,2.55
24605545,2,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,2,1.375
24605595,3,NA,NA,NA,NA,3,2,2,2,3,1.75,1,3,2.15
24605846,2,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,2,2.875
24605970,3,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,3,4
24606503,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
24606687,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24606794,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
24606818,2,NA,NA,NA,NA,3,3,1,2,3,1.75,4,2,2.95
24607130,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24607659,3,NA,NA,NA,NA,3,3,1,3,3,2.5,4,3,3.1
24600193,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24600378,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24601027,4,NA,NA,NA,NA,3,3,1,2,3,1.75,4,4,2.95
24601240,4,NA,NA,NA,NA,2,3,2,2,3,1.75,1,4,2.15
24601458,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24602191,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24602760,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24603611,3,NA,NA,NA,NA,NA,3,2,2,3,1.75,1,3,2.1875
24603979,3,NA,NA,NA,NA,2,3,1,2,3,1.75,4,3,2.75
24604235,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
24604377,4,NA,NA,NA,NA,2,3,2,2,3,1.75,1,4,2.15
24604535,4,NA,NA,NA,NA,4,4,1,2,4,1.75,4,4,3.55
24604595,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24605264,3,NA,NA,NA,NA,3,3,1,2,3,1.75,4,3,2.95
24606211,3,NA,NA,NA,NA,3,3,2,2,3,1.75,1,3,2.35
24606588,3,NA,NA,NA,NA,4,4,1,2,4,1.75,4,3,3.55
24606690,4,NA,NA,NA,NA,3,3,2,2,3,1.75,1,4,2.35
24606790,2,NA,NA,NA,NA,3,2,1,2,2,1.75,4,2,2.55
24607169,4,NA,NA,NA,NA,NA,NA,1,4,NA,3.25,4,4,3.625
